order_id,order_date,customer_id,product_id,quantity,unit_price,discount,revenue,cost,profit
ORD010182,2023-07-08,C0548,P004,3,245.85,0.0,737.55,372.0,365.55
ORD010183,2023-07-08,C0369,P023,2,212.57,0.0,425.14,279.58,145.56
ORD010184,2023-07-08,C0232,P025,4,467.8,0.0,1871.2,749.52,1121.68
ORD010185,2023-07-08,C0108,P028,3,69.76,0.05,198.82,123.39,75.43
ORD010186,2023-07-08,C0471,P032,3,1116.38,0.0,3349.14,1432.11,1917.03
ORD010187,2023-07-08,C0507,P018,1,366.81,0.05,348.47,236.51,111.96
ORD010188,2023-07-08,C0469,P015,5,296.28,0.0,1481.4,731.05,750.35
ORD010189,2023-07-08,C0006,P036,4,556.94,0.0,2227.76,1213.92,1013.84
ORD010190,2023-07-08,C0184,P021,3,101.28,0.05,288.65,127.29,161.36
ORD010191,2023-07-08,C0448,P004,4,245.85,0.05,934.23,496.0,438.23
ORD010192,2023-07-08,C0494,P033,4,713.04,0.0,2852.16,1533.44,1318.72
ORD010193,2023-07-08,C0135,P028,5,69.76,0.05,331.36,205.65,125.71
ORD010194,2023-07-08,C0182,P022,2,211.14,0.0,422.28,228.38,193.9
ORD010195,2023-07-08,C0121,P010,1,871.26,0.05,827.7,405.49,422.21
ORD010196,2023-07-08,C0607,P033,1,713.04,0.0,713.04,383.36,329.68
ORD010197,2023-07-08,C0464,P038,3,89.86,0.0,269.58,115.14,154.44
ORD010198,2023-07-08,C0548,P009,4,132.1,0.0,528.4,229.56,298.84
ORD010199,2023-07-08,C0475,P036,3,556.94,0.0,1670.82,910.44,760.38
ORD010200,2023-07-09,C0704,P031,3,114.14,0.0,342.42,193.98,148.44
ORD010201,2023-07-09,C0275,P033,4,713.04,0.0,2852.16,1533.44,1318.72
ORD010202,2023-07-09,C0401,P024,5,271.93,0.0,1359.65,693.7,665.95
ORD010203,2023-07-09,C0553,P002,2,771.3,0.0,1542.6,741.74,800.86
ORD010204,2023-07-09,C0170,P014,4,1139.22,0.0,4556.88,1971.04,2585.84
ORD010205,2023-07-09,C0063,P021,4,101.28,0.05,384.86,169.72,215.14
ORD010206,2023-07-09,C0015,P034,5,785.69,0.0,3928.45,2112.1,1816.35
ORD010207,2023-07-09,C0072,P034,2,785.69,0.0,1571.38,844.84,726.54
ORD010208,2023-07-09,C0670,P017,2,438.79,0.0,877.58,616.94,260.64
ORD010209,2023-07-09,C0232,P036,3,556.94,0.0,1670.82,910.44,760.38
ORD010210,2023-07-09,C0638,P004,1,245.85,0.0,245.85,124.0,121.85
ORD010211,2023-07-09,C0388,P031,4,114.14,0.0,456.56,258.64,197.92
ORD010212,2023-07-09,C0156,P040,4,132.54,0.0,530.16,291.64,238.52
ORD010213,2023-07-09,C0356,P022,4,211.14,0.0,844.56,456.76,387.8
ORD010214,2023-07-09,C0198,P016,1,281.79,0.05,267.7,191.39,76.31
ORD010215,2023-07-09,C0369,P009,4,132.1,0.0,528.4,229.56,298.84
ORD010216,2023-07-09,C0193,P037,1,1005.01,0.05,954.76,440.57,514.19
ORD010217,2023-07-09,C0183,P013,3,134.49,0.05,383.3,312.66,70.64
ORD010218,2023-07-09,C0563,P040,1,132.54,0.0,132.54,72.91,59.63
ORD010219,2023-07-09,C0275,P001,4,34.67,0.0,138.68,89.04,49.64
ORD010220,2023-07-09,C0475,P033,5,713.04,0.0,3565.2,1916.8,1648.4
ORD010221,2023-07-09,C0100,P033,5,713.04,0.0,3565.2,1916.8,1648.4
ORD010222,2023-07-09,C0652,P035,1,408.66,0.0,408.66,193.22,215.44
ORD010223,2023-07-09,C0656,P001,4,34.67,0.0,138.68,89.04,49.64
ORD010224,2023-07-09,C0300,P021,2,101.28,0.0,202.56,84.86,117.7
ORD010225,2023-07-09,C0578,P009,1,132.1,0.05,125.49,57.39,68.1
ORD010226,2023-07-09,C0284,P018,2,366.81,0.0,733.62,473.02,260.6
ORD010227,2023-07-09,C0321,P033,4,713.04,0.0,2852.16,1533.44,1318.72
ORD010228,2023-07-09,C0283,P023,2,212.57,0.0,425.14,279.58,145.56
ORD010229,2023-07-09,C0639,P033,3,713.04,0.0,2139.12,1150.08,989.04
ORD010230,2023-07-09,C0626,P040,3,132.54,0.0,397.62,218.73,178.89
ORD010231,2023-07-09,C0249,P003,8,371.58,0.05,2824.01,2394.72,429.29
ORD010232,2023-07-09,C0671,P021,1,101.28,0.0,101.28,42.43,58.85
ORD010233,2023-07-09,C0467,P018,3,366.81,0.0,1100.43,709.53,390.9
ORD010234,2023-07-09,C0193,P001,1,34.67,0.05,32.94,22.26,10.68
ORD010235,2023-07-09,C0646,P033,1,713.04,0.05,677.39,383.36,294.03
ORD010236,2023-07-09,C0559,P037,3,1005.01,0.05,2864.28,1321.71,1542.57
ORD010237,2023-07-09,C0337,P012,2,834.52,0.05,1585.59,832.82,752.77
ORD010238,2023-07-09,C0521,P031,5,114.14,0.0,570.7,323.3,247.4
ORD010239,2023-07-09,C0497,P012,4,834.52,0.0,3338.08,1665.64,1672.44
ORD010240,2023-07-09,C0169,P021,1,101.28,0.0,101.28,42.43,58.85
ORD010241,2023-07-09,C0353,P013,2,134.49,0.0,268.98,208.44,60.54
ORD010242,2023-07-09,C0075,P013,3,134.49,0.05,383.3,312.66,70.64
ORD010243,2023-07-09,C0120,P008,2,784.45,0.0,1568.9,958.06,610.84
ORD010244,2023-07-09,C0083,P004,4,245.85,0.0,983.4,496.0,487.4
ORD010245,2023-07-09,C0486,P028,3,69.76,0.05,198.82,123.39,75.43
ORD010246,2023-07-09,C0638,P031,1,114.14,0.0,114.14,64.66,49.48
ORD010247,2023-07-09,C0651,P010,5,871.26,0.0,4356.3,2027.45,2328.85
ORD010248,2023-07-09,C0095,P033,1,713.04,0.05,677.39,383.36,294.03
ORD010249,2023-07-09,C0731,P037,1,1005.01,0.0,1005.01,440.57,564.44
ORD010250,2023-07-09,C0648,P037,3,1005.01,0.0,3015.03,1321.71,1693.32
ORD010251,2023-07-09,C0383,P004,4,245.85,0.0,983.4,496.0,487.4
ORD010252,2023-07-09,C0218,P008,2,784.45,0.05,1490.46,958.06,532.4
ORD010253,2023-07-09,C0717,P026,4,549.6,0.05,2088.48,1007.28,1081.2
ORD010254,2023-07-09,C0598,P010,2,871.26,0.0,1742.52,810.98,931.54
ORD010255,2023-07-09,C0627,P008,5,784.45,0.0,3922.25,2395.15,1527.1
ORD010256,2023-07-09,C0691,P015,5,296.28,0.0,1481.4,731.05,750.35
ORD010257,2023-07-09,C0053,P016,1,281.79,0.05,267.7,191.39,76.31
ORD010258,2023-07-09,C0153,P012,1,834.52,0.0,834.52,416.41,418.11
ORD010259,2023-07-09,C0211,P025,3,467.8,0.0,1403.4,562.14,841.26
ORD010260,2023-07-09,C0141,P027,10,707.82,0.05,6724.29,3174.5,3549.79
ORD010261,2023-07-09,C0441,P017,3,438.79,0.0,1316.37,925.41,390.96
ORD010262,2023-07-09,C0442,P012,16,834.52,0.05,12684.7,6662.56,6022.14
ORD010263,2023-07-09,C0200,P004,3,245.85,0.05,700.67,372.0,328.67
ORD010264,2023-07-09,C0323,P029,5,255.62,0.0,1278.1,665.95,612.15
ORD010265,2023-07-09,C0287,P016,1,281.79,0.0,281.79,191.39,90.4
ORD010266,2023-07-09,C0557,P024,1,271.93,0.0,271.93,138.74,133.19
ORD010267,2023-07-09,C0391,P029,5,255.62,0.05,1214.2,665.95,548.24
ORD010268,2023-07-09,C0234,P009,1,132.1,0.0,132.1,57.39,74.71
ORD010269,2023-07-09,C0009,P011,2,823.76,0.0,1647.52,973.66,673.86
ORD010270,2023-07-09,C0228,P029,5,255.62,0.0,1278.1,665.95,612.15
ORD010271,2023-07-09,C0246,P004,5,245.85,0.05,1167.79,620.0,547.79
ORD010272,2023-07-09,C0149,P013,5,134.49,0.0,672.45,521.1,151.35
ORD010273,2023-07-09,C0675,P007,1,578.25,0.0,578.25,352.09,226.16
ORD010274,2023-07-09,C0025,P031,2,114.14,0.0,228.28,129.32,98.96
ORD010275,2023-07-09,C0560,P036,4,556.94,0.0,2227.76,1213.92,1013.84
ORD010276,2023-07-09,C0311,P019,4,793.08,0.0,3172.32,1381.84,1790.48
ORD010277,2023-07-09,C0399,P002,2,771.3,0.05,1465.47,741.74,723.73
ORD010278,2023-07-09,C0489,P031,25,114.14,0.05,2710.82,1616.5,1094.32
ORD010279,2023-07-09,C0208,P017,1,438.79,0.0,438.79,308.47,130.32
ORD010280,2023-07-09,C0498,P008,1,784.45,0.0,784.45,479.03,305.42
ORD010281,2023-07-09,C0539,P039,2,833.41,0.0,1666.82,737.26,929.56
ORD010282,2023-07-09,C0045,P023,1,212.57,0.0,212.57,139.79,72.78
ORD010283,2023-07-09,C0595,P022,3,211.14,0.05,601.75,342.57,259.18
ORD010284,2023-07-09,C0052,P026,4,549.6,0.05,2088.48,1007.28,1081.2
ORD010285,2023-07-09,C0537,P029,4,255.62,0.05,971.36,532.76,438.6
ORD010286,2023-07-09,C0004,P023,4,212.57,0.0,850.28,559.16,291.12
ORD010287,2023-07-09,C0414,P019,2,793.08,0.0,1586.16,690.92,895.24
ORD010288,2023-07-09,C0666,P004,4,245.85,0.0,983.4,496.0,487.4
ORD010289,2023-07-09,C0588,P016,1,281.79,0.0,281.79,191.39,90.4
ORD010290,2023-07-09,C0409,P034,5,785.69,0.05,3732.03,2112.1,1619.93
ORD010291,2023-07-09,C0537,P004,2,245.85,0.05,467.11,248.0,219.11
ORD010292,2023-07-09,C0049,P013,2,134.49,0.0,268.98,208.44,60.54
ORD010293,2023-07-09,C0558,P028,4,69.76,0.0,279.04,164.52,114.52
ORD010294,2023-07-09,C0024,P018,1,366.81,0.0,366.81,236.51,130.3
ORD010295,2023-07-09,C0612,P007,3,578.25,0.05,1648.01,1056.27,591.74
ORD010296,2023-07-09,C0626,P025,4,467.8,0.0,1871.2,749.52,1121.68
ORD010297,2023-07-09,C0454,P001,1,34.67,0.05,32.94,22.26,10.68
ORD010298,2023-07-10,C0064,P021,3,101.28,0.0,303.84,127.29,176.55
ORD010299,2023-07-10,C0005,P026,3,549.6,0.0,1648.8,755.46,893.34
ORD010300,2023-07-10,C0265,P010,5,871.26,0.05,4138.48,2027.45,2111.04
ORD010301,2023-07-10,C0565,P023,3,212.57,0.0,637.71,419.37,218.34
ORD010302,2023-07-10,C0547,P009,3,132.1,0.0,396.3,172.17,224.13
ORD010303,2023-07-10,C0326,P022,4,211.14,0.05,802.33,456.76,345.57
ORD010304,2023-07-10,C0650,P007,1,578.25,0.0,578.25,352.09,226.16
ORD010305,2023-07-10,C0222,P004,5,245.85,0.0,1229.25,620.0,609.25
ORD010306,2023-07-10,C0433,P029,4,255.62,0.0,1022.48,532.76,489.72
ORD010307,2023-07-10,C0328,P037,5,1005.01,0.0,5025.05,2202.85,2822.2
ORD010308,2023-07-10,C0488,P027,3,707.82,0.0,2123.46,952.35,1171.11
ORD010309,2023-07-10,C0025,P021,5,101.28,0.0,506.4,212.15,294.25
ORD010310,2023-07-10,C0178,P037,3,1005.01,0.0,3015.03,1321.71,1693.32
ORD010311,2023-07-10,C0247,P018,2,366.81,0.0,733.62,473.02,260.6
ORD010312,2023-07-10,C0539,P021,1,101.28,0.0,101.28,42.43,58.85
ORD010313,2023-07-10,C0083,P013,3,134.49,0.0,403.47,312.66,90.81
ORD010314,2023-07-10,C0652,P004,4,245.85,0.0,983.4,496.0,487.4
ORD010315,2023-07-10,C0080,P012,2,834.52,0.0,1669.04,832.82,836.22
ORD010316,2023-07-10,C0123,P034,3,785.69,0.0,2357.07,1267.26,1089.81
ORD010317,2023-07-10,C0141,P010,20,871.26,0.05,16553.94,8109.8,8444.14
ORD010318,2023-07-10,C0259,P009,1,132.1,0.0,132.1,57.39,74.71
ORD010319,2023-07-10,C0558,P007,2,578.25,0.0,1156.5,704.18,452.32
ORD010320,2023-07-10,C0040,P015,4,296.28,0.0,1185.12,584.84,600.28
ORD010321,2023-07-10,C0139,P002,3,771.3,0.0,2313.9,1112.61,1201.29
ORD010322,2023-07-10,C0452,P021,4,101.28,0.0,405.12,169.72,235.4
ORD010323,2023-07-10,C0014,P031,3,114.14,0.0,342.42,193.98,148.44
ORD010324,2023-07-10,C0302,P017,4,438.79,0.0,1755.16,1233.88,521.28
ORD010325,2023-07-10,C0615,P026,4,549.6,0.05,2088.48,1007.28,1081.2
ORD010326,2023-07-10,C0325,P034,9,785.69,0.05,6717.65,3801.78,2915.87
ORD010327,2023-07-10,C0352,P028,3,69.76,0.05,198.82,123.39,75.43
ORD010328,2023-07-10,C0343,P023,4,212.57,0.0,850.28,559.16,291.12
ORD010329,2023-07-10,C0179,P025,5,467.8,0.05,2222.05,936.9,1285.15
ORD010330,2023-07-10,C0475,P007,4,578.25,0.0,2313.0,1408.36,904.64
ORD010331,2023-07-10,C0278,P002,1,771.3,0.0,771.3,370.87,400.43
ORD010332,2023-07-10,C0267,P004,5,245.85,0.0,1229.25,620.0,609.25
ORD010333,2023-07-10,C0735,P037,2,1005.01,0.0,2010.02,881.14,1128.88
ORD010334,2023-07-10,C0688,P022,2,211.14,0.0,422.28,228.38,193.9
ORD010335,2023-07-10,C0631,P007,2,578.25,0.05,1098.68,704.18,394.5
ORD010336,2023-07-10,C0683,P031,5,114.14,0.0,570.7,323.3,247.4
ORD010337,2023-07-10,C0159,P015,4,296.28,0.0,1185.12,584.84,600.28
ORD010338,2023-07-10,C0432,P008,4,784.45,0.05,2980.91,1916.12,1064.79
ORD010339,2023-07-10,C0089,P003,3,371.58,0.05,1059.0,898.02,160.98
ORD010340,2023-07-10,C0510,P010,5,871.26,0.05,4138.48,2027.45,2111.04
ORD010341,2023-07-11,C0320,P008,1,784.45,0.0,784.45,479.03,305.42
ORD010342,2023-07-11,C0594,P007,2,578.25,0.0,1156.5,704.18,452.32
ORD010343,2023-07-11,C0642,P016,1,281.79,0.0,281.79,191.39,90.4
ORD010344,2023-07-11,C0080,P007,4,578.25,0.0,2313.0,1408.36,904.64
ORD010345,2023-07-11,C0293,P034,1,785.69,0.05,746.41,422.42,323.99
ORD010346,2023-07-11,C0445,P004,5,245.85,0.05,1167.79,620.0,547.79
ORD010347,2023-07-11,C0581,P036,1,556.94,0.0,556.94,303.48,253.46
ORD010348,2023-07-11,C0365,P033,5,713.04,0.05,3386.94,1916.8,1470.14
ORD010349,2023-07-11,C0317,P014,3,1139.22,0.0,3417.66,1478.28,1939.38
ORD010350,2023-07-11,C0255,P002,1,771.3,0.0,771.3,370.87,400.43
ORD010351,2023-07-11,C0532,P035,12,408.66,0.05,4658.72,2318.64,2340.08
ORD010352,2023-07-11,C0745,P012,2,834.52,0.0,1669.04,832.82,836.22
ORD010353,2023-07-11,C0005,P036,3,556.94,0.0,1670.82,910.44,760.38
ORD010354,2023-07-11,C0732,P006,5,359.35,0.05,1706.91,1150.55,556.36
ORD010355,2023-07-11,C0469,P028,2,69.76,0.0,139.52,82.26,57.26
ORD010356,2023-07-11,C0204,P007,4,578.25,0.05,2197.35,1408.36,788.99
ORD010357,2023-07-11,C0383,P033,4,713.04,0.0,2852.16,1533.44,1318.72
ORD010358,2023-07-11,C0109,P002,4,771.3,0.0,3085.2,1483.48,1601.72
ORD010359,2023-07-11,C0545,P028,4,69.76,0.0,279.04,164.52,114.52
ORD010360,2023-07-11,C0686,P036,1,556.94,0.0,556.94,303.48,253.46
ORD010361,2023-07-11,C0367,P002,5,771.3,0.05,3663.68,1854.35,1809.32
ORD010362,2023-07-11,C0152,P040,4,132.54,0.0,530.16,291.64,238.52
ORD010363,2023-07-11,C0264,P009,5,132.1,0.0,660.5,286.95,373.55
ORD010364,2023-07-11,C0688,P017,2,438.79,0.0,877.58,616.94,260.64
ORD010365,2023-07-11,C0690,P028,3,69.76,0.0,209.28,123.39,85.89
ORD010366,2023-07-11,C0328,P039,3,833.41,0.0,2500.23,1105.89,1394.34
ORD010367,2023-07-11,C0503,P028,3,69.76,0.0,209.28,123.39,85.89
ORD010368,2023-07-11,C0422,P001,5,34.67,0.05,164.68,111.3,53.38
ORD010369,2023-07-11,C0587,P035,2,408.66,0.0,817.32,386.44,430.88
ORD010370,2023-07-11,C0563,P022,4,211.14,0.0,844.56,456.76,387.8
ORD010371,2023-07-11,C0614,P027,5,707.82,0.0,3539.1,1587.25,1951.85
ORD010372,2023-07-11,C0325,P023,4,212.57,0.05,807.77,559.16,248.61
ORD010373,2023-07-11,C0072,P028,3,69.76,0.0,209.28,123.39,85.89
ORD010374,2023-07-11,C0543,P031,2,114.14,0.0,228.28,129.32,98.96
ORD010375,2023-07-11,C0051,P033,5,713.04,0.05,3386.94,1916.8,1470.14
ORD010376,2023-07-11,C0281,P030,1,653.01,0.05,620.36,344.04,276.32
ORD010377,2023-07-11,C0253,P026,2,549.6,0.05,1044.24,503.64,540.6
ORD010378,2023-07-11,C0507,P019,3,793.08,0.05,2260.28,1036.38,1223.9
ORD010379,2023-07-11,C0295,P009,2,132.1,0.0,264.2,114.78,149.42
ORD010380,2023-07-11,C0317,P016,4,281.79,0.0,1127.16,765.56,361.6
ORD010381,2023-07-11,C0511,P029,3,255.62,0.0,766.86,399.57,367.29
ORD010382,2023-07-11,C0056,P012,4,834.52,0.05,3171.18,1665.64,1505.54
ORD010383,2023-07-11,C0133,P010,4,871.26,0.0,3485.04,1621.96,1863.08
ORD010384,2023-07-11,C0523,P008,6,784.45,0.05,4471.37,2874.18,1597.19
ORD010385,2023-07-11,C0011,P017,1,438.79,0.0,438.79,308.47,130.32
ORD010386,2023-07-11,C0611,P023,5,212.57,0.0,1062.85,698.95,363.9
ORD010387,2023-07-11,C0178,P026,2,549.6,0.0,1099.2,503.64,595.56
ORD010388,2023-07-11,C0254,P004,3,245.85,0.0,737.55,372.0,365.55
ORD010389,2023-07-11,C0132,P021,4,101.28,0.0,405.12,169.72,235.4
ORD010390,2023-07-11,C0358,P039,4,833.41,0.0,3333.64,1474.52,1859.12
ORD010391,2023-07-11,C0052,P039,2,833.41,0.05,1583.48,737.26,846.22
ORD010392,2023-07-11,C0607,P004,3,245.85,0.0,737.55,372.0,365.55
ORD010393,2023-07-11,C0481,P023,5,212.57,0.0,1062.85,698.95,363.9
ORD010394,2023-07-11,C0542,P031,2,114.14,0.0,228.28,129.32,98.96
ORD010395,2023-07-11,C0360,P035,3,408.66,0.0,1225.98,579.66,646.32
ORD010396,2023-07-11,C0229,P012,3,834.52,0.05,2378.38,1249.23,1129.15
ORD010397,2023-07-11,C0734,P035,1,408.66,0.0,408.66,193.22,215.44
ORD010398,2023-07-11,C0668,P008,2,784.45,0.0,1568.9,958.06,610.84
ORD010399,2023-07-11,C0625,P027,2,707.82,0.0,1415.64,634.9,780.74
ORD010400,2023-07-11,C0461,P022,3,211.14,0.0,633.42,342.57,290.85
ORD010401,2023-07-11,C0635,P001,4,34.67,0.0,138.68,89.04,49.64
ORD010402,2023-07-11,C0708,P030,1,653.01,0.05,620.36,344.04,276.32
ORD010403,2023-07-11,C0168,P004,1,245.85,0.0,245.85,124.0,121.85
ORD010404,2023-07-11,C0187,P017,2,438.79,0.05,833.7,616.94,216.76
ORD010405,2023-07-11,C0676,P021,12,101.28,0.05,1154.59,509.16,645.43
ORD010406,2023-07-11,C0508,P039,5,833.41,0.05,3958.7,1843.15,2115.55
ORD010407,2023-07-12,C0476,P027,8,707.82,0.05,5379.43,2539.6,2839.83
ORD010408,2023-07-12,C0379,P034,4,785.69,0.05,2985.62,1689.68,1295.94
ORD010409,2023-07-12,C0380,P038,1,89.86,0.0,89.86,38.38,51.48
ORD010410,2023-07-12,C0134,P016,2,281.79,0.0,563.58,382.78,180.8
ORD010411,2023-07-12,C0415,P008,3,784.45,0.0,2353.35,1437.09,916.26
ORD010412,2023-07-12,C0208,P006,3,359.35,0.0,1078.05,690.33,387.72
ORD010413,2023-07-12,C0004,P039,4,833.41,0.0,3333.64,1474.52,1859.12
ORD010414,2023-07-12,C0054,P009,4,132.1,0.05,501.98,229.56,272.42
ORD010415,2023-07-12,C0526,P026,2,549.6,0.0,1099.2,503.64,595.56
ORD010416,2023-07-12,C0530,P021,3,101.28,0.05,288.65,127.29,161.36
ORD010417,2023-07-12,C0668,P008,5,784.45,0.0,3922.25,2395.15,1527.1
ORD010418,2023-07-12,C0200,P017,1,438.79,0.05,416.85,308.47,108.38
ORD010419,2023-07-12,C0308,P016,5,281.79,0.0,1408.95,956.95,452.0
ORD010420,2023-07-12,C0230,P040,3,132.54,0.0,397.62,218.73,178.89
ORD010421,2023-07-12,C0736,P035,2,408.66,0.05,776.45,386.44,390.01
ORD010422,2023-07-12,C0151,P031,1,114.14,0.05,108.43,64.66,43.77
ORD010423,2023-07-12,C0361,P004,5,245.85,0.0,1229.25,620.0,609.25
ORD010424,2023-07-12,C0322,P007,3,578.25,0.05,1648.01,1056.27,591.74
ORD010425,2023-07-12,C0557,P033,4,713.04,0.0,2852.16,1533.44,1318.72
ORD010426,2023-07-12,C0370,P027,2,707.82,0.0,1415.64,634.9,780.74
ORD010427,2023-07-12,C0210,P004,4,245.85,0.0,983.4,496.0,487.4
ORD010428,2023-07-12,C0234,P004,2,245.85,0.0,491.7,248.0,243.7
ORD010429,2023-07-12,C0507,P013,4,134.49,0.05,511.06,416.88,94.18
ORD010430,2023-07-12,C0632,P033,1,713.04,0.05,677.39,383.36,294.03
ORD010431,2023-07-12,C0389,P016,1,281.79,0.05,267.7,191.39,76.31
ORD010432,2023-07-12,C0021,P032,2,1116.38,0.0,2232.76,954.74,1278.02
ORD010433,2023-07-12,C0435,P012,5,834.52,0.0,4172.6,2082.05,2090.55
ORD010434,2023-07-12,C0366,P035,5,408.66,0.0,2043.3,966.1,1077.2
ORD010435,2023-07-12,C0476,P003,4,371.58,0.05,1412.0,1197.36,214.64
ORD010436,2023-07-12,C0129,P037,2,1005.01,0.0,2010.02,881.14,1128.88
ORD010437,2023-07-12,C0668,P003,4,371.58,0.0,1486.32,1197.36,288.96
ORD010438,2023-07-12,C0629,P029,3,255.62,0.0,766.86,399.57,367.29
ORD010439,2023-07-12,C0508,P033,4,713.04,0.05,2709.55,1533.44,1176.11
ORD010440,2023-07-12,C0214,P007,5,578.25,0.0,2891.25,1760.45,1130.8
ORD010441,2023-07-12,C0590,P036,2,556.94,0.0,1113.88,606.96,506.92
ORD010442,2023-07-12,C0510,P012,4,834.52,0.05,3171.18,1665.64,1505.54
ORD010443,2023-07-12,C0184,P017,5,438.79,0.05,2084.25,1542.35,541.9
ORD010444,2023-07-12,C0488,P013,1,134.49,0.0,134.49,104.22,30.27
ORD010445,2023-07-12,C0357,P007,3,578.25,0.0,1734.75,1056.27,678.48
ORD010446,2023-07-12,C0212,P022,2,211.14,0.0,422.28,228.38,193.9
ORD010447,2023-07-12,C0027,P018,4,366.81,0.0,1467.24,946.04,521.2
ORD010448,2023-07-12,C0100,P013,3,134.49,0.0,403.47,312.66,90.81
ORD010449,2023-07-12,C0624,P010,1,871.26,0.0,871.26,405.49,465.77
ORD010450,2023-07-12,C0579,P016,3,281.79,0.0,845.37,574.17,271.2
ORD010451,2023-07-12,C0695,P023,4,212.57,0.0,850.28,559.16,291.12
ORD010452,2023-07-12,C0270,P028,5,69.76,0.0,348.8,205.65,143.15
ORD010453,2023-07-12,C0589,P038,2,89.86,0.0,179.72,76.76,102.96
ORD010454,2023-07-12,C0458,P037,1,1005.01,0.0,1005.01,440.57,564.44
ORD010455,2023-07-12,C0462,P034,2,785.69,0.0,1571.38,844.84,726.54
ORD010456,2023-07-12,C0424,P021,1,101.28,0.0,101.28,42.43,58.85
ORD010457,2023-07-12,C0061,P013,1,134.49,0.0,134.49,104.22,30.27
ORD010458,2023-07-12,C0160,P016,1,281.79,0.05,267.7,191.39,76.31
ORD010459,2023-07-12,C0197,P004,5,245.85,0.05,1167.79,620.0,547.79
ORD010460,2023-07-12,C0134,P040,4,132.54,0.0,530.16,291.64,238.52
ORD010461,2023-07-12,C0108,P011,3,823.76,0.05,2347.72,1460.49,887.23
ORD010462,2023-07-12,C0080,P026,4,549.6,0.0,2198.4,1007.28,1191.12
ORD010463,2023-07-12,C0703,P016,1,281.79,0.0,281.79,191.39,90.4
ORD010464,2023-07-13,C0738,P013,3,134.49,0.05,383.3,312.66,70.64
ORD010465,2023-07-13,C0084,P001,2,34.67,0.0,69.34,44.52,24.82
ORD010466,2023-07-13,C0381,P014,4,1139.22,0.0,4556.88,1971.04,2585.84
ORD010467,2023-07-13,C0473,P015,4,296.28,0.0,1185.12,584.84,600.28
ORD010468,2023-07-13,C0469,P035,2,408.66,0.0,817.32,386.44,430.88
ORD010469,2023-07-13,C0309,P004,1,245.85,0.05,233.56,124.0,109.56
ORD010470,2023-07-13,C0444,P021,5,101.28,0.0,506.4,212.15,294.25
ORD010471,2023-07-13,C0744,P007,2,578.25,0.0,1156.5,704.18,452.32
ORD010472,2023-07-13,C0305,P035,4,408.66,0.05,1552.91,772.88,780.03
ORD010473,2023-07-13,C0319,P029,1,255.62,0.0,255.62,133.19,122.43
ORD010474,2023-07-13,C0101,P033,3,713.04,0.0,2139.12,1150.08,989.04
ORD010475,2023-07-13,C0474,P009,1,132.1,0.05,125.49,57.39,68.1
ORD010476,2023-07-13,C0304,P007,5,578.25,0.0,2891.25,1760.45,1130.8
ORD010477,2023-07-13,C0208,P004,5,245.85,0.0,1229.25,620.0,609.25
ORD010478,2023-07-13,C0387,P005,1,762.02,0.0,762.02,360.85,401.17
ORD010479,2023-07-13,C0052,P018,1,366.81,0.05,348.47,236.51,111.96
ORD010480,2023-07-13,C0056,P009,4,132.1,0.05,501.98,229.56,272.42
ORD010481,2023-07-13,C0591,P003,1,371.58,0.0,371.58,299.34,72.24
ORD010482,2023-07-13,C0673,P034,4,785.69,0.0,3142.76,1689.68,1453.08
ORD010483,2023-07-13,C0442,P028,4,69.76,0.05,265.09,164.52,100.57
ORD010484,2023-07-13,C0034,P023,5,212.57,0.05,1009.71,698.95,310.76
ORD010485,2023-07-13,C0050,P022,3,211.14,0.0,633.42,342.57,290.85
ORD010486,2023-07-13,C0071,P035,2,408.66,0.05,776.45,386.44,390.01
ORD010487,2023-07-13,C0225,P001,4,34.67,0.0,138.68,89.04,49.64
ORD010488,2023-07-13,C0319,P030,4,653.01,0.0,2612.04,1376.16,1235.88
ORD010489,2023-07-13,C0553,P021,5,101.28,0.0,506.4,212.15,294.25
ORD010490,2023-07-13,C0222,P019,5,793.08,0.0,3965.4,1727.3,2238.1
ORD010491,2023-07-13,C0544,P031,5,114.14,0.0,570.7,323.3,247.4
ORD010492,2023-07-13,C0182,P018,3,366.81,0.0,1100.43,709.53,390.9
ORD010493,2023-07-13,C0192,P037,2,1005.01,0.05,1909.52,881.14,1028.38
ORD010494,2023-07-13,C0067,P036,3,556.94,0.0,1670.82,910.44,760.38
ORD010495,2023-07-13,C0341,P024,3,271.93,0.0,815.79,416.22,399.57
ORD010496,2023-07-13,C0464,P034,1,785.69,0.0,785.69,422.42,363.27
ORD010497,2023-07-13,C0336,P016,5,281.79,0.0,1408.95,956.95,452.0
ORD010498,2023-07-13,C0284,P001,2,34.67,0.0,69.34,44.52,24.82
ORD010499,2023-07-13,C0187,P038,4,89.86,0.05,341.47,153.52,187.95
ORD010500,2023-07-13,C0624,P027,1,707.82,0.0,707.82,317.45,390.37
ORD010501,2023-07-13,C0461,P004,3,245.85,0.0,737.55,372.0,365.55
ORD010502,2023-07-13,C0286,P028,2,69.76,0.0,139.52,82.26,57.26
ORD010503,2023-07-13,C0222,P028,3,69.76,0.0,209.28,123.39,85.89
ORD010504,2023-07-13,C0419,P027,4,707.82,0.0,2831.28,1269.8,1561.48
ORD010505,2023-07-13,C0088,P033,1,713.04,0.0,713.04,383.36,329.68
